"id"	"num"	"neg.score"	"neg.p.value"	"neg.fdr"	"neg.rank"	"neg.goodsgrna"	"neg.lfc"	"pos.score"	"pos.p.value"	"pos.fdr"	"pos.rank"	"pos.goodsgrna"	"pos.lfc"
"2460"	"GLI1"	4	0.074442	0.13453	0.977066	2460	2	0.078493	0.10357	0.17807	1	2787	2	0.078493
"2461"	"ABCB1"	4	0.074519	0.13463	0.977397	2461	2	-0.097845	0.88249	0.882	1	15359	0	-0.097845
"2462"	"PHF23"	4	0.074665	0.13484	0.977497	2462	2	-0.096998	0.27231	0.35622	1	5478	1	-0.096998
"2463"	"MOB3B"	4	0.074679	0.13486	0.977497	2463	2	-0.045746	0.58534	0.5864	1	9670	1	-0.045746
"2464"	"BHLHE41"	4	0.074696	0.13489	0.977497	2464	2	-0.1626	0.027537	0.068069	0.846861	1437	1	-0.1626
"2465"	"HS3ST3B1"	4	0.07476	0.13496	0.977497	2465	2	-0.44223	0.15128	0.24164	1	3688	1	-0.44223
"2466"	"CEL"	4	0.074792	0.13502	0.977497	2466	2	-0.1866	0.73219	0.73172	1	12402	0	-0.1866
"2467"	"MIEN1"	4	0.074839	0.13508	0.977497	2467	1	0.085145	0.67519	0.67446	1	11325	0	0.085145
"2468"	"MRPS11"	4	0.074839	0.13508	0.977497	2468	2	-0.29382	0.9907	0.9908	1	17732	0	-0.29382
"2469"	"MCC"	3	0.074851	0.12853	0.971391	2469	2	-0.19545	0.57449	0.57469	1	9508	0	-0.19545
"2470"	"OR1D2"	4	0.074887	0.13516	0.977497	2470	2	-0.10847	0.67368	0.67299	1	11292	0	-0.10847
"2471"	"WDTC1"	4	0.074919	0.1352	0.977497	2471	2	-0.070183	0.64759	0.64698	1	10805	0	-0.070183
"2472"	"IL13RA2"	4	0.074946	0.13524	0.977497	2472	1	-0.081803	0.90046	0.90009	1	15726	0	-0.081803
"2473"	"CCAR2"	4	0.074951	0.13524	0.977497	2473	2	-0.20316	0.86134	0.86088	1	14923	0	-0.20316
"2474"	"ANK2"	4	0.074999	0.13531	0.977577	2474	1	0.13306	0.19136	0.29449	1	4523	2	0.13306
"2475"	"DDC"	3	0.075055	0.12881	0.971391	2475	1	-0.41534	0.79617	0.79614	1	13613	0	-0.41534
"2476"	"FAM114A1"	4	0.075062	0.1354	0.977624	2476	2	-0.14142	0.23991	0.3371	1	5176	1	-0.14142
"2477"	"STARD3NL"	4	0.075094	0.13546	0.977624	2477	2	0.021091	0.18197	0.28209	1	4314	2	0.021091
"2478"	"TLE3"	4	0.075106	0.13548	0.977624	2478	2	-0.24968	0.64986	0.64923	1	10846	0	-0.24968
"2479"	"TRIML1"	4	0.075212	0.13561	0.978222	2479	2	0.044809	0.086086	0.15469	1	2471	2	0.044809
"2480"	"PSORS1C2"	4	0.075301	0.13573	0.978473	2480	2	-0.15303	0.70221	0.70145	1	11842	0	-0.15303
"2481"	"GMNN"	4	0.075319	0.13576	0.978473	2481	1	-0.10209	0.94469	0.94454	1	16675	0	-0.10209
"2482"	"NUDT22"	4	0.075372	0.13583	0.978616	2482	1	0.0037086	0.37153	0.41945	1	6585	1	0.0037086
"2483"	"IL15RA"	4	0.075412	0.13589	0.978687	2483	2	-0.19197	0.99365	0.99375	1	17791	0	-0.19197
"2484"	"ZC3H18"	4	0.075478	0.13598	0.978909	2484	1	-0.15401	0.70507	0.70431	1	11891	0	-0.15401
"2485"	"LECT1"	3	0.075537	0.12957	0.971391	2485	1	-0.13899	0.74385	0.74398	1	12646	0	-0.13899
"2486"	"JUNB"	4	0.075585	0.13613	0.979482	2486	1	-0.11767	0.59103	0.59162	1	9776	1	-0.11767
"2487"	"PTPRD"	4	0.075604	0.13617	0.979482	2487	2	-0.14842	0.89998	0.89962	1	15714	0	-0.14842
"2488"	"DBNDD1"	4	0.075635	0.13623	0.979549	2488	2	-0.1545	0.88423	0.88376	1	15392	0	-0.1545
"2489"	"SHROOM4"	4	0.075745	0.13639	0.979905	2489	1	-0.12511	0.67212	0.67146	1	11259	0	-0.12511
"2490"	"METTL16"	4	0.075747	0.1364	0.979905	2490	2	-0.086697	0.58435	0.58547	1	9650	1	-0.086697
"2491"	"PHLDB1"	4	0.075779	0.13645	0.979905	2491	2	-0.21124	0.95222	0.95208	1	16859	0	-0.21124
"2492"	"PPP4R1L"	4	0.075851	0.13654	0.979905	2492	1	-0.095383	0.15229	0.24298	1	3705	2	-0.095383
"2493"	"UNC13C"	4	0.075859	0.13655	0.979905	2493	2	-0.13389	0.91841	0.91817	1	16085	0	-0.13389
"2494"	"CRYAB"	4	0.075905	0.13661	0.979964	2494	2	-0.1602	0.63316	0.63256	1	10538	0	-0.1602
"2495"	"ZIM2"	4	0.075955	0.1367	0.980161	2495	2	-0.1809	0.215	0.32283	1	4959	1	-0.1809
"2496"	"RNASEL"	4	0.076064	0.13685	0.980884	2496	1	-0.047834	0.50763	0.51962	1	8414	1	-0.047834
"2497"	"COL17A1"	3	0.076216	0.13065	0.972907	2497	2	-0.20005	0.86203	0.86193	1	14941	0	-0.20005
"2498"	"LAYN"	4	0.076227	0.13706	0.981743	2498	2	-0.08544	0.45385	0.47798	1	7644	1	-0.08544
"2499"	"CHD8"	4	0.076243	0.13708	0.981743	2499	2	-0.25603	0.64221	0.64165	1	10705	0	-0.25603
"2500"	"RASL12"	3	0.076261	0.13073	0.972907	2500	1	0.031435	0.69238	0.69232	1	11640	0	0.031435
"2501"	"HMX1"	4	0.076323	0.13718	0.981774	2501	2	-0.21838	0.98832	0.98841	1	17688	0	-0.21838
"2502"	"GLUL"	4	0.07633	0.13719	0.981774	2502	2	-0.072505	0.61025	0.6098	1	10118	1	-0.072505
"2503"	"PRAMEF10"	4	0.076419	0.13732	0.982195	2503	2	-0.16729	0.76189	0.76144	1	12971	0	-0.16729
"2504"	"RGS21"	4	0.076451	0.13736	0.982195	2504	2	-0.19035	0.7297	0.72916	1	12348	0	-0.19035
"2505"	"DCST1"	4	0.07649	0.13741	0.982195	2505	1	0.031455	0.50189	0.51504	1	8326	1	0.031455
"2506"	"BRD3"	4	0.076547	0.13749	0.982264	2506	2	-0.18059	0.97554	0.97551	1	17367	0	-0.18059
"2507"	"ZNF451"	4	0.076579	0.13753	0.982264	2507	2	-0.17042	0.48321	0.5004	1	8053	1	-0.17042
"2508"	"RGPD2"	4	0.07665	0.13762	0.982514	2508	1	-0.11265	0.23456	0.33404	1	5130	1	-0.11265
"2509"	"SHROOM3"	4	0.076756	0.13778	0.983066	2509	2	-0.15217	0.88181	0.8813	1	15342	0	-0.15217
"2510"	"LMLN"	4	0.076788	0.13783	0.983066	2510	2	-0.20338	0.90276	0.90241	1	15774	0	-0.20338
"2511"	"SHE"	4	0.076809	0.13786	0.983066	2511	2	-0.092542	0.54809	0.55314	1	9064	1	-0.092542
"2512"	"CLCN1"	4	0.076863	0.13793	0.983155	2512	1	0.018427	0.063782	0.12439	1	2107	2	0.018427
"2513"	"PTP4A3"	4	0.076969	0.13809	0.983585	2513	1	0.047686	0.80162	0.8012	1	13719	0	0.047686
"2514"	"UMODL1"	4	0.076997	0.13812	0.983585	2514	2	-0.20171	0.48093	0.49864	1	8028	1	-0.20171
"2515"	"CHAMP1"	4	0.077022	0.13815	0.983585	2515	2	-0.1768	0.97427	0.97422	1	17335	0	-0.1768
"2516"	"ALX4"	4	0.077075	0.13823	0.983751	2516	1	-0.023135	0.713	0.71221	1	12028	0	-0.023135
"2517"	"ZMYM5"	4	0.077129	0.1383	0.983847	2517	1	0.0040897	0.81877	0.81829	1	14080	0	0.0040897
"2518"	"EXOSC2"	3	0.077145	0.1321	0.975104	2518	1	-0.0943	0.81211	0.81201	1	13945	0	-0.0943
"2519"	"IL18RAP"	4	0.07719	0.13838	0.984041	2519	2	-0.21555	0.86892	0.86846	1	15076	0	-0.21555
"2520"	"P2RX3"	4	0.07727	0.13848	0.984178	2520	2	-0.15527	0.77806	0.77752	1	13288	0	-0.15527
"2521"	"MTPAP"	4	0.077288	0.13851	0.984178	2521	1	-0.023602	0.93014	0.92987	1	16340	0	-0.023602
"2522"	"RINT1"	2	0.077331	0.1036	0.939509	2522	1	-0.17771	0.47282	0.47277	1	7914	0	-0.17771
"2523"	"C19orf44"	4	0.077341	0.1386	0.984262	2523	1	-0.11141	0.97649	0.97652	1	17394	0	-0.11141
"2524"	"TMEM160"	4	0.077463	0.13877	0.984262	2524	2	-0.11424	0.94914	0.94903	1	16784	0	-0.11424
"2525"	"MS4A7"	4	0.077501	0.13882	0.984262	2525	2	-0.049209	0.3324	0.39361	1	6117	1	-0.049209
"2526"	"NMT1"	4	0.077528	0.13886	0.984262	2526	2	-0.046065	0.077767	0.14354	1	2332	1	-0.046065
"2527"	"KIF3A"	4	0.077544	0.13889	0.984262	2527	2	-0.11506	0.79658	0.79618	1	13624	0	-0.11506
"2528"	"OR5AK2"	4	0.077576	0.13893	0.984262	2528	2	-0.19706	0.98626	0.98632	1	17645	0	-0.19706
"2529"	"FRS2"	4	0.077624	0.13899	0.984262	2529	2	-0.39612	0.17185	0.26876	1	4096	1	-0.39612
"2530"	"CXXC5"	4	0.077661	0.13905	0.984262	2530	2	-0.1843	0.79696	0.79656	1	13630	0	-0.1843
"2531"	"IRX3"	4	0.077673	0.13907	0.984262	2531	2	-0.21668	0.7169	0.71618	1	12106	0	-0.21668
"2532"	"ZBTB17"	4	0.077689	0.13909	0.984262	2532	2	-0.10935	0.68495	0.6843	1	11503	0	-0.10935
"2533"	"MAN2A1"	4	0.077714	0.13912	0.984262	2533	1	-0.086211	0.83708	0.83643	1	14440	0	-0.086211
"2534"	"OR5V1"	4	0.07785	0.13931	0.984542	2534	2	-0.14909	0.94716	0.94707	1	16727	0	-0.14909
"2535"	"RP11-766F14.2"	4	0.077947	0.13946	0.984542	2535	2	-0.31464	0.84746	0.84684	1	14644	0	-0.31464
"2536"	"PSMB8"	4	0.077979	0.1395	0.984542	2537	2	-0.23109	0.40345	0.44154	1	6992	1	-0.23109
"2537"	"DUOX1"	4	0.077979	0.1395	0.984542	2536	2	-0.4293	0.43232	0.46219	1	7349	1	-0.4293
"2538"	"RP11-422N16.3"	4	0.078033	0.13958	0.984542	2538	1	0.0033986	0.56983	0.57221	1	9424	1	0.0033986
"2539"	"XRCC6"	4	0.078076	0.13964	0.984542	2539	2	-0.40099	0.89527	0.89493	1	15619	0	-0.40099
"2540"	"ECHDC1"	4	0.078092	0.13966	0.984542	2540	2	-0.099897	0.28355	0.36302	1	5597	1	-0.099897
"2541"	"MRPL12"	4	0.078109	0.13969	0.984542	2541	2	-0.25907	0.98938	0.9895	1	17711	0	-0.25907
"2542"	"EPB41L1"	4	0.078157	0.13975	0.984542	2542	2	-0.10976	0.90367	0.90333	1	15796	0	-0.10976
"2543"	"MEA1"	4	0.078298	0.13996	0.985583	2543	1	-0.058456	0.27812	0.35972	1	5537	1	-0.058456
"2544"	"WDR34"	4	0.078352	0.14003	0.985613	2544	1	0.14593	0.63743	0.63676	1	10610	0	0.14593
"2545"	"DGAT2L6"	4	0.078416	0.14012	0.985613	2545	2	-0.091867	0.10464	0.17953	1	2808	1	-0.091867
"2546"	"HES3"	4	0.078432	0.14015	0.985613	2546	2	-0.17354	0.59864	0.59882	1	9909	1	-0.17354
"2547"	"C17orf58"	4	0.078464	0.14019	0.985613	2547	2	-0.10676	0.80874	0.80831	1	13874	0	-0.10676
"2548"	"POM121"	4	0.078594	0.14036	0.98619	2548	2	-0.18205	0.25904	0.34837	1	5355	1	-0.18205
"2549"	"GRK5"	4	0.078617	0.1404	0.98619	2549	1	0.061133	0.74586	0.74536	1	12689	0	0.061133
"2550"	"MYH14"	4	0.078659	0.14047	0.98619	2550	2	-0.17631	0.91983	0.91962	1	16109	0	-0.17631
"2551"	"CDHR2"	4	0.07867	0.14049	0.98619	2551	1	-0.068828	0.60199	0.602	1	9966	1	-0.068828
"2552"	"STK25"	4	0.078724	0.14056	0.986299	2552	1	0.15493	0.19364	0.29747	1	4570	2	0.15493
"2553"	"TSPAN19"	4	0.078777	0.14064	0.986492	2553	2	-0.06185	0.86818	0.86771	1	15062	0	-0.06185
"2554"	"PRSS36"	4	0.078837	0.14072	0.986492	2554	2	-0.21566	0.21444	0.32251	1	4952	1	-0.21566
"2555"	"KCNA4"	4	0.078886	0.14079	0.986492	2555	2	-0.19387	0.79509	0.79469	1	13587	0	-0.19387
"2556"	"STAR"	4	0.078918	0.14084	0.986492	2556	2	-0.10139	0.81604	0.81561	1	14029	0	-0.10139
"2557"	"UQCRC1"	4	0.078951	0.14087	0.986492	2557	2	-0.26	0.97996	0.98006	1	17488	0	-0.26
"2558"	"AP3M1"	4	0.078983	0.14094	0.986492	2558	2	-0.25824	0.98276	0.98283	1	17558	0	-0.25824
"2559"	"EVPL"	4	0.079042	0.14101	0.986492	2559	1	-0.014191	0.78159	0.7811	1	13354	0	-0.014191
"2560"	"RBFOX1"	4	0.079064	0.14105	0.986492	2560	2	-0.014316	0.20109	0.30727	1	4716	2	-0.014316
"2561"	"ANKLE1"	2	0.079202	0.10515	0.941637	2562	1	-0.13834	0.63234	0.63196	1	10521	0	-0.13834
"2562"	"KIF12"	4	0.079202	0.14124	0.986492	2561	1	-0.049145	0.81721	0.81674	1	14049	0	-0.049145
"2563"	"PIBF1"	4	0.079255	0.1413	0.986492	2563	2	-0.18238	0.8263	0.82566	1	14220	0	-0.18238
"2564"	"FBXO43"	4	0.079292	0.14135	0.986492	2564	2	-0.13589	0.92255	0.92238	1	16183	0	-0.13589
"2565"	"SHISA5"	4	0.079308	0.14137	0.986492	2566	2	-0.21056	0.76343	0.76296	1	13002	0	-0.21056
"2566"	"SMARCD2"	4	0.079308	0.14137	0.986492	2565	1	0.17996	0.03661	0.08716	0.924194	1680	2	0.17996
"2567"	"KLF13"	4	0.079357	0.14145	0.986492	2567	2	-0.032814	0.18581	0.28722	1	4398	1	-0.032814
"2568"	"MARCH11"	4	0.079361	0.14146	0.986492	2568	1	-0.07966	0.62648	0.62591	1	10411	1	-0.07966
"2569"	"GPR12"	4	0.079389	0.1415	0.986492	2569	2	-0.14322	0.38627	0.4296	1	6763	1	-0.14322
"2570"	"CCDC141"	4	0.079438	0.14157	0.986492	2570	2	-0.2453	0.95011	0.95001	1	16807	0	-0.2453
"2571"	"ILDR1"	4	0.079467	0.14161	0.986492	2571	1	0.25909	0.029306	0.07202	0.866165	1486	2	0.25909
"2572"	"MAGEE1"	4	0.079536	0.14171	0.986492	2572	2	-0.15137	0.57246	0.57455	1	9468	1	-0.15137
"2573"	"ZNF600"	4	0.079573	0.14175	0.986492	2573	1	0.05796	0.6154	0.61488	1	10222	1	0.05796
"2574"	"ZCCHC2"	4	0.079626	0.14183	0.986492	2574	2	-0.093779	0.46947	0.48974	1	7870	1	-0.093779
"2575"	"TMEM47"	4	0.07965	0.14185	0.986492	2575	2	-0.23561	0.49451	0.50916	1	8213	1	-0.23561
"2576"	"DNAJC5B"	2	0.07969	0.10556	0.942128	2576	1	-0.11563	0.56647	0.56634	1	9374	0	-0.11563
"2577"	"FBLN7"	4	0.079747	0.14199	0.986492	2577	2	-0.074465	0.10344	0.17792	1	2785	1	-0.074465
"2578"	"BPIFA2"	4	0.079786	0.14204	0.986492	2578	1	-0.029348	0.75936	0.75889	1	12925	0	-0.029348
"2579"	"PFKFB4"	4	0.079839	0.1421	0.986492	2579	1	0.014169	0.20295	0.3097	1	4763	2	0.014169
"2580"	"TRIP13"	4	0.079845	0.14211	0.986492	2580	2	-0.14783	0.72128	0.72068	1	12186	0	-0.14783
"2581"	"RTN3"	4	0.079976	0.14228	0.986884	2581	2	-0.16802	0.84468	0.84406	1	14581	0	-0.16802
"2582"	"XK"	4	0.079998	0.14232	0.986884	2582	1	-0.12	0.82565	0.82502	1	14207	0	-0.12
"2583"	"IL31RA"	4	0.080008	0.14233	0.986884	2583	2	-0.19368	0.97892	0.97901	1	17456	0	-0.19368
"2584"	"ANKRD49"	1	0.080052	0.080118	0.905213	2584	1	-0.42614	0.91995	0.92054	1	16111	0	-0.42614
"2585"	"AHNAK2"	4	0.08021	0.14261	0.98827	2585	1	0.054035	0.53732	0.544	1	8902	1	0.054035
"2586"	"SLAIN2"	4	0.080237	0.14264	0.98827	2586	2	-0.14479	0.73074	0.73022	1	12370	0	-0.14479
"2587"	"ZNF823"	4	0.080335	0.14277	0.988756	2587	2	-0.19043	0.46669	0.48765	1	7826	1	-0.19043
"2588"	"SPOPL"	4	0.080384	0.14283	0.988791	2588	2	-0.14046	0.89823	0.89792	1	15680	0	-0.14046
"2589"	"IL7R"	4	0.080515	0.14301	0.98909	2589	2	-0.1058	0.82809	0.82746	1	14263	0	-0.1058
"2590"	"NIPAL1"	4	0.080529	0.14303	0.98909	2590	1	-0.12345	0.39461	0.43538	1	6878	1	-0.12345
"2591"	"NFKBID"	4	0.080531	0.14304	0.98909	2591	2	-0.33454	0.64567	0.64507	1	10773	0	-0.33454
"2592"	"SRRM5"	4	0.080596	0.14314	0.98909	2592	2	-0.11784	0.57553	0.57741	1	9523	1	-0.11784
"2593"	"TTC39C"	4	0.080635	0.1432	0.98909	2593	2	-0.18087	0.54725	0.55237	1	9053	1	-0.18087
"2594"	"CAPRIN2"	4	0.080777	0.14339	0.989742	2594	2	-0.19565	0.97857	0.97865	1	17443	0	-0.19565
"2595"	"SLC20A1"	4	0.080794	0.14341	0.989742	2595	1	-0.041737	0.48534	0.50206	1	8084	1	-0.041737
"2596"	"PTPRJ"	4	0.080842	0.14348	0.989742	2596	2	-0.17453	0.9579	0.95781	1	16983	0	-0.17453
"2597"	"PAX1"	4	0.080858	0.14351	0.989742	2597	2	-0.18948	0.76984	0.76934	1	13129	0	-0.18948
"2598"	"FXR1"	4	0.08094	0.14361	0.990056	2598	2	-0.16913	0.98383	0.98388	1	17582	0	-0.16913
"2599"	"SERPINA7"	4	0.081186	0.14397	0.990955	2599	2	-0.050719	0.16015	0.25336	1	3871	2	-0.050719
"2600"	"SUPV3L1"	4	0.081218	0.14401	0.990955	2600	1	-0.059213	0.54775	0.55282	1	9059	1	-0.059213
"2601"	"GREB1"	4	0.081236	0.14404	0.990955	2601	2	-0.21673	0.7011	0.70031	1	11818	0	-0.21673
"2602"	"EMILIN1"	4	0.081271	0.14408	0.990955	2602	1	-0.070258	0.76216	0.76171	1	12977	0	-0.070258
"2603"	"PPP1R16A"	4	0.081285	0.1441	0.990955	2603	2	-0.092191	0.60029	0.60041	1	9940	1	-0.092191
"2604"	"RFX4"	4	0.08135	0.1442	0.990955	2604	2	-0.16859	0.81924	0.81876	1	14088	0	-0.16859
"2605"	"TMEM128"	4	0.081416	0.1443	0.990955	2605	2	-0.18892	0.94978	0.94966	1	16800	0	-0.18892
"2606"	"ZDHHC3"	4	0.08143	0.14432	0.990955	2606	2	-0.21698	0.99084	0.99096	1	17735	0	-0.21698
"2607"	"SEMA7A"	4	0.081433	0.14432	0.990955	2607	2	-0.1451	0.24564	0.34047	1	5228	1	-0.1451
"2608"	"ATP2C2"	4	0.081536	0.14447	0.991132	2608	1	0.090775	0.51741	0.52752	1	8567	1	0.090775
"2609"	"CRYM"	4	0.081548	0.14448	0.991132	2609	2	-0.2519	0.99148	0.9916	1	17748	0	-0.2519
"2610"	"IFFO2"	4	0.081597	0.14455	0.991203	2610	2	-0.25735	0.90887	0.90858	1	15909	0	-0.25735
"2611"	"FBN2"	4	0.081712	0.1447	0.991246	2611	2	-0.19965	0.73189	0.7314	1	12392	0	-0.19965
"2612"	"TPK1"	4	0.081728	0.14472	0.991246	2612	2	-0.030362	0.14536	0.23383	1	3572	2	-0.030362
"2613"	"CDC45"	4	0.081748	0.14475	0.991246	2613	2	-0.012015	0.44139	0.4688	1	7474	1	-0.012015
"2614"	"PABPC1"	4	0.081794	0.14482	0.991246	2614	2	0.0021933	0.15264	0.24345	1	3716	2	0.0021933
"2615"	"SNX13"	4	0.081801	0.14483	0.991246	2615	1	0.040479	0.53719	0.54389	1	8900	1	0.040479
"2616"	"IGF1"	4	0.08196	0.14505	0.992309	2616	1	0.11891	0.57693	0.57866	1	9546	1	0.11891
"2617"	"TXNRD1"	4	0.082066	0.14519	0.992309	2617	1	-0.063472	0.077235	0.14281	1	2321	1	-0.063472
"2618"	"LPO"	4	0.082225	0.14541	0.992309	2618	2	-0.2959	0.60891	0.60854	1	10090	1	-0.2959
"2619"	"CRISPLD1"	4	0.082371	0.14562	0.992309	2619	2	-0.20499	0.78299	0.78253	1	13374	0	-0.20499
"2620"	"TUBA4A"	4	0.082384	0.14564	0.992309	2620	1	0.056121	0.46739	0.48819	1	7840	1	0.056121
"2621"	"TSPO2"	4	0.082387	0.14564	0.992309	2621	2	-0.096588	0.36857	0.41748	1	6550	1	-0.096588
"2622"	"CBLB"	4	0.082404	0.14567	0.992309	2622	2	-0.26539	0.44696	0.4729	1	7555	1	-0.26539
"2623"	"SNCAIP"	4	0.082437	0.14571	0.992309	2623	1	-0.091737	0.82154	0.82103	1	14130	0	-0.091737
"2624"	"TP53INP2"	4	0.082486	0.14579	0.992309	2624	2	-0.21434	0.93814	0.93801	1	16519	0	-0.21434
"2625"	"OPN4"	4	0.082536	0.14585	0.992309	2625	2	-0.12355	0.20862	0.31716	1	4882	1	-0.12355
"2626"	"SPG20OS"	4	0.082543	0.14586	0.992309	2626	1	-0.0073237	0.81408	0.81364	1	13990	0	-0.0073237
"2627"	"HEXB"	4	0.082553	0.14587	0.992309	2627	2	-0.25332	0.5053	0.51772	1	8376	1	-0.25332
"2628"	"C3orf38"	4	0.082569	0.14589	0.992309	2628	2	-0.12204	0.46796	0.48862	1	7846	1	-0.12204
"2629"	"FOXI2"	4	0.082668	0.14602	0.992309	2629	2	-0.14063	0.86912	0.86868	1	15079	0	-0.14063
"2630"	"C1orf63"	4	0.082685	0.14604	0.992309	2630	2	-0.21629	0.43612	0.46496	1	7398	1	-0.21629
"2631"	"CARD9"	4	0.082702	0.14606	0.992309	2631	1	-0.11089	0.53969	0.54601	1	8933	1	-0.11089
"2632"	"MC4R"	4	0.082808	0.1462	0.992309	2632	1	-0.064481	0.15925	0.25214	1	3852	1	-0.064481
"2633"	"DDX27"	4	0.082914	0.14637	0.992309	2633	1	-0.021529	0.92679	0.92654	1	16273	0	-0.021529
"2634"	"ITIH3"	4	0.082933	0.14639	0.992309	2634	2	-0.46886	0.9959	0.99598	1	17846	0	-0.46886
"2635"	"FAM215A"	4	0.082967	0.14644	0.992309	2635	2	-0.13062	0.89557	0.89522	1	15625	0	-0.13062
"2636"	"OR51T1"	4	0.083072	0.14657	0.992309	2636	2	-0.24032	0.33881	0.39772	1	6202	1	-0.24032
"2637"	"TAPT1"	4	0.083098	0.14662	0.992309	2637	2	-0.1437	0.0093178	0.025603	0.520566	882	1	-0.1437
"2638"	"DLD"	1	0.083131	0.08312	0.913583	2638	1	-0.35273	0.91687	0.91744	1	16056	0	-0.35273
"2639"	"CETN1"	4	0.083231	0.1468	0.992309	2639	1	-0.027761	0.93802	0.93788	1	16516	0	-0.027761
"2640"	"KRTAP15-1"	4	0.083284	0.14687	0.992309	2640	1	-0.064377	0.4645	0.48599	1	7792	1	-0.064377
"2641"	"CYP2A6"	4	0.083297	0.14689	0.992309	2641	2	-0.14487	0.94026	0.94012	1	16566	0	-0.14487
"2642"	"FKBP10"	4	0.083314	0.14691	0.992309	2642	2	-0.14634	0.33794	0.39714	1	6188	1	-0.14634
"2643"	"MARCKS"	4	0.083337	0.14695	0.992309	2643	1	-0.094259	0.93951	0.93939	1	16549	0	-0.094259
"2644"	"DGAT2"	4	0.08339	0.14702	0.992309	2644	1	-0.068091	0.92486	0.92464	1	16225	0	-0.068091
"2645"	"LTV1"	4	0.083443	0.14708	0.992309	2645	1	0.004258	0.28873	0.36616	1	5650	1	0.004258
"2646"	"NSG2"	3	0.083456	0.14183	0.986492	2646	2	-0.19606	0.57072	0.57092	1	9440	0	-0.19606
"2647"	"CENPC"	4	0.083496	0.14716	0.992309	2647	1	0.015119	0.35685	0.40957	1	6410	1	0.015119
"2648"	"CALCOCO2"	1	0.083498	0.083475	0.913974	2648	1	-0.28388	0.9165	0.91706	1	16047	0	-0.28388
"2649"	"ENTPD1"	3	0.083517	0.14191	0.986492	2649	1	0.090373	0.59587	0.59612	1	9866	0	0.090373
"2650"	"NKX2-2"	4	0.083549	0.14723	0.992309	2650	1	-0.025585	0.75279	0.75242	1	12813	0	-0.025585
"2651"	"TOM1"	4	0.083595	0.1473	0.992309	2651	2	-0.26235	0.84858	0.84801	1	14667	0	-0.26235
"2652"	"CCNL2"	4	0.083655	0.14739	0.992309	2652	1	0.080941	0.64793	0.64733	1	10814	0	0.080941
"2653"	"ZNF394"	4	0.083662	0.1474	0.992309	2653	2	-0.19655	0.63608	0.6354	1	10585	0	-0.19655
"2654"	"C10orf129"	4	0.083695	0.14744	0.992309	2654	2	-0.18968	0.94727	0.94719	1	16733	0	-0.18968
"2655"	"CCDC109B"	4	0.083728	0.14749	0.992309	2655	2	-0.38092	0.96683	0.96674	1	17169	0	-0.38092
"2656"	"NDE1"	4	0.083745	0.14752	0.992309	2656	2	-0.017056	0.17282	0.27003	1	4122	2	-0.017056
"2657"	"IL6"	4	0.083761	0.14752	0.992309	2657	2	-0.057029	0.73877	0.73823	1	12538	0	-0.057029
"2658"	"RPUSD2"	4	0.083811	0.14759	0.992309	2658	2	-0.16906	0.96573	0.96564	1	17148	0	-0.16906
"2659"	"MYH7B"	4	0.083813	0.1476	0.992309	2659	2	-0.24955	0.95474	0.95456	1	16915	0	-0.24955
"2660"	"ASCC1"	4	0.083861	0.14765	0.992309	2660	2	-0.21554	0.95798	0.9579	1	16985	0	-0.21554
"2661"	"NDUFS8"	4	0.083866	0.14766	0.992309	2661	1	-0.093547	0.92826	0.928	1	16310	0	-0.093547
"2662"	"ABHD5"	4	0.083878	0.14767	0.992309	2662	2	-0.10804	0.63132	0.63072	1	10504	0	-0.10804
"2663"	"EML5"	4	0.083919	0.14772	0.992309	2663	2	-0.12759	0.84138	0.8407	1	14517	0	-0.12759
"2664"	"FMNL1"	4	0.083961	0.14778	0.992309	2664	2	-0.11087	0.93872	0.93858	1	16530	0	-0.11087
"2665"	"SLFNL1"	4	0.083972	0.1478	0.992309	2665	2	0.00285	0.28474	0.36372	1	5607	1	0.00285
"2666"	"VPS28"	4	0.084025	0.14786	0.992309	2666	1	0.12525	0.26556	0.35222	1	5414	1	0.12525
"2667"	"XIRP1"	4	0.084044	0.14788	0.992309	2667	2	-0.14704	0.97069	0.97062	1	17262	0	-0.14704
"2668"	"REEP3"	4	0.084094	0.14797	0.992309	2668	2	-0.067142	0.633	0.6324	1	10533	0	-0.067142
"2669"	"PPIP5K1"	4	0.084111	0.14799	0.992309	2669	2	-0.10637	0.83555	0.83496	1	14415	0	-0.10637
"2670"	"IGFL2"	4	0.084131	0.14802	0.992309	2670	1	6.5231e-05	0.61197	0.61151	1	10158	1	6.5231e-05
"2671"	"MYOZ3"	4	0.084177	0.14808	0.992309	2671	2	-0.3292	0.8745	0.87403	1	15182	0	-0.3292
"2672"	"ATAD1"	4	0.084184	0.14809	0.992309	2672	1	0.15557	0.38529	0.42891	1	6748	1	0.15557
"2673"	"GLS"	4	0.08421	0.14813	0.992309	2673	2	-0.10867	0.67011	0.66947	1	11226	0	-0.10867
"2674"	"KRTAP23-1"	4	0.084244	0.14818	0.992309	2674	2	-0.20855	0.99413	0.99424	1	17801	0	-0.20855
"2675"	"SLC35F5"	4	0.084342	0.14831	0.992309	2675	2	-0.21025	0.36247	0.41338	1	6480	1	-0.21025
"2676"	"COL16A1"	4	0.084427	0.14842	0.992309	2676	2	-0.1802	0.88525	0.88478	1	15411	0	-0.1802
